Time Stamp,CAN ID,DLC,D0,D1,D2,D3,D4,D5,D6,D7,Flag
1478191031,370,8,0,20,0,0,0,0,0,0,Normal
1478191031,440,8,ff,0,0,0,ff,a5,8,0,Normal
1478191031,350,8,5,20,84,68,73,0,0,ba,Normal
1478191031,316,8,5,22,70,9,22,20,0,75,Normal
1478191031,018f,8,fe,3b,0,0,0,3c,0,0,Normal
1478191031,260,8,19,22,22,30,ff,8f,71,0a,Normal
1478191031,02a0,8,0,0,83,1d,96,2,bd,0,Normal
1478191031,329,8,87,b7,7e,14,11,20,0,14,Normal
1478191031,04f0,8,0,0,0,80,0,67,d1,13,Normal
1478191031,545,8,d8,0,0,85,0,0,0,0,Normal
1478191031,02c0,8,15,0,0,0,0,0,0,0,Normal
1478191031,430,8,0,0,0,0,0,0,0,0,Normal
1478191031,04b1,8,0,0,0,0,0,0,0,0,Normal
1478191031,01f1,8,8,0,0,0,0,0,0,0,Normal
1478191031,153,8,0,21,10,ff,0,ff,0,0,Normal
1478191031,2,8,0,0,0,0,0,6,0e,19,Normal
1478191031,130,8,1b,80,0,ff,14,80,0e,f1,Normal
1478191031,131,8,12,80,0,0,18,7f,0e,93,Normal
1478191031,140,8,0,0,0,0,8,21,2e,1e,Normal
1478191031,370,8,0,20,0,0,0,0,0,0,Normal
1478191031,043f,8,0,40,60,ff,70,a8,8,0,Normal
1478191031,350,8,5,20,94,68,73,0,0,aa,Normal
1478191031,440,8,ff,0,0,0,ff,a8,8,0,Normal
1478191031,316,8,5,22,70,9,22,20,0,75,Normal
1478191031,018f,8,fe,3b,0,0,0,3c,0,0,Normal
1478191031,260,8,19,22,22,30,ff,8f,71,1b,Normal
1478191031,02a0,8,20,0,83,1d,96,2,bd,0,Normal
1478191031,329,8,87,b7,7e,14,11,20,0,14,Normal
1478191031,545,8,d8,0,0,85,0,0,0,0,Normal
1478191031,02c0,8,15,0,0,0,0,0,0,0,Normal
1478191031,2,8,0,0,0,0,0,6,0f,4,Normal
1478191031,153,8,0,21,10,ff,0,ff,0,0,Normal
1478191031,130,8,1a,80,0,ff,0c,80,0f,a5,Normal
1478191031,131,8,fb,7f,0,0,1c,7f,0f,1e,Normal
1478191031,140,8,0,0,0,0,0a,22,2f,d4,Normal
1478191031,043f,8,0,40,60,ff,70,aa,8,0,Normal
1478191031,370,8,0,20,0,0,0,0,0,0,Normal
1478191031,440,8,ff,0,0,0,ff,aa,8,0,Normal
1478191031,350,8,5,20,a4,68,73,0,0,9a,Normal
1478191031,316,8,5,22,6c,9,22,20,0,75,Normal
1478191031,018f,8,fe,3b,0,0,0,3c,0,0,Normal
1478191031,260,8,19,22,22,30,ff,8f,71,2c,Normal
1478191031,02a0,8,40,0,83,1d,96,2,bd,0,Normal
1478191031,329,8,87,b7,7e,14,11,20,0,14,Normal
1478191031,04f0,8,0,0,0,80,0,67,d1,13,Normal
1478191031,545,8,d8,56,0,85,0,0,0,0,Normal
1478191031,02c0,8,15,0,0,0,0,0,0,0,Normal
1478191031,05f0,2,1,0,Normal,,,,,,
1478191031,430,8,0,0,0,0,0,0,0,0,Normal
1478191031,04b1,8,0,0,0,0,0,0,0,0,Normal
1478191031,01f1,8,8,0,0,0,0,0,0,0,Normal
1478191031,153,8,0,21,10,ff,0,ff,0,0,Normal
1478191031,2,8,0,0,0,0,0,6,0,bf,Normal
1478191031,130,8,11,80,0,ff,20,80,0,11,Normal
1478191031,131,8,e0,7f,0,0,34,7f,0,15,Normal
1478191031,140,8,0,0,0,0,0c,32,20,de,Normal
1478191031,370,8,0,20,0,0,0,0,0,0,Normal
1478191031,043f,8,0,40,60,ff,70,aa,8,0,Normal
1478191031,350,8,5,20,b4,68,73,0,0,8a,Normal
1478191031,440,8,ff,0,0,0,ff,aa,8,0,Normal
1478191031,316,8,5,22,6c,9,22,20,0,75,Normal
1478191031,018f,8,fe,3b,0,0,0,3c,0,0,Normal
1478191031,260,8,19,22,22,30,ff,8f,72,3c,Normal
1478191031,02a0,8,60,0,83,1d,96,2,bd,0,Normal
1478191031,329,8,87,b7,7e,14,11,20,0,14,Normal
1478191031,545,8,d8,0,0,86,0,0,0,0,Normal
1478191031,02c0,8,15,0,0,0,0,0,0,0,Normal
1478191031,2,8,0,0,0,0,0,6,1,a2,Normal
1478191031,153,8,0,21,10,ff,0,ff,0,0,Normal
1478191031,130,8,0e,80,0,ff,30,80,1,f1,Normal
1478191031,131,8,ee,7f,0,0,41,7f,1,c8,Normal
1478191031,140,8,0,0,0,0,0e,22,21,74,Normal
1478191031,043f,8,0,40,60,ff,70,a8,8,0,Normal
1478191031,370,8,0,20,0,0,0,0,0,0,Normal
1478191031,440,8,ff,0,0,0,ff,a8,8,0,Normal
1478191031,350,8,5,20,c4,68,73,0,0,fa,Normal
1478191031,316,8,5,22,6c,9,22,20,0,75,Normal
1478191031,018f,8,fe,3b,0,0,0,3c,0,0,Normal
1478191031,260,8,19,22,22,30,ff,8f,72,9,Normal
1478191031,02a0,8,0,0,83,1d,96,2,bd,0,Normal
1478191031,329,8,87,b7,7e,14,11,20,0,14,Normal
1478191031,04f0,8,0,0,0,80,0,67,d1,13,Normal
1478191031,545,8,d8,0,0,85,0,0,0,0,Normal
1478191031,02c0,8,15,0,0,0,0,0,0,0,Normal
1478191031,430,8,0,0,0,0,0,0,0,0,Normal
1478191031,04b1,8,0,0,0,0,0,0,0,0,Normal
1478191031,01f1,8,8,0,0,0,0,0,0,0,Normal
1478191031,153,8,0,21,10,ff,0,ff,0,0,Normal
1478191031,2,8,0,0,0,0,0,6,2,85,Normal
1478191031,130,8,0b,80,0,ff,2a,80,2,f5,Normal
1478191031,131,8,fb,7f,0,0,33,7f,2,29,Normal
1478191031,140,8,0,0,0,0,10,29,22,cc,Normal
1478191031,370,8,0,20,0,0,0,0,0,0,Normal
1478191031,043f,8,0,40,60,ff,70,a8,8,0,Normal
1478191031,350,8,5,20,d4,68,73,0,0,ea,Normal
1478191031,440,8,ff,0,0,0,ff,a8,8,0,Normal
1478191031,316,8,5,22,6c,9,22,20,0,75,Normal
1478191031,018f,8,fe,3b,0,0,0,3c,0,0,Normal
1478191031,260,8,19,22,22,30,ff,8f,72,1a,Normal
1478191031,02a0,8,20,0,83,1d,96,2,bd,0,Normal
1478191031,329,8,dc,b7,7e,14,11,20,0,14,Normal
1478191031,545,8,d8,0,0,84,0,0,0,0,Normal
1478191031,02c0,8,15,0,0,0,0,0,0,0,Normal
1478191031,2,8,0,0,0,0,0,6,3,98,Normal
1478191031,153,8,0,21,10,ff,0,ff,0,0,Normal
1478191031,130,8,9,80,0,ff,1c,80,3,7f,Normal
1478191031,131,8,f7,7f,0,0,1e,7f,3,3a,Normal
1478191031,140,8,0,0,0,0,12,0,23,b1,Normal
1478191031,043f,8,0,40,60,ff,70,aa,8,0,Normal
1478191031,370,8,0,20,0,0,0,0,0,0,Normal
1478191031,440,8,ff,0,0,0,ff,aa,8,0,Normal
1478191031,350,8,5,20,e4,68,73,0,0,da,Normal
1478191031,316,8,5,22,6c,9,22,20,0,75,Normal
1478191031,018f,8,fe,3b,0,0,0,3c,0,0,Normal
1478191031,260,8,19,22,22,30,ff,8f,72,2b,Normal
1478191031,02a0,8,40,0,83,1d,96,2,bd,0,Normal
1478191031,329,8,dc,b7,7e,14,11,20,0,14,Normal
1478191031,04f0,8,0,0,0,80,0,67,d1,13,Normal
1478191031,545,8,d8,0,0,84,0,0,0,0,Normal
1478191031,02c0,8,15,0,0,0,0,0,0,0,Normal
1478191031,430,8,0,0,0,0,0,0,0,0,Normal
1478191031,04b1,8,0,0,0,0,0,0,0,0,Normal
1478191031,01f1,8,8,0,0,0,0,0,0,0,Normal
1478191031,153,8,0,21,10,ff,0,ff,0,0,Normal
1478191031,2,8,0,0,0,0,0,7,4,87,Normal
1478191031,130,8,8,80,0,ff,20,80,4,53,Normal
1478191031,131,8,fb,7f,0,0,17,7f,4,51,Normal
1478191031,140,8,0,0,0,0,2,20,24,8f,Normal
1478191031,370,8,0,20,0,0,0,0,0,0,Normal
1478191031,043f,8,0,40,60,ff,70,aa,8,0,Normal
1478191031,350,8,5,20,f4,68,73,0,0,ca,Normal
1478191031,440,8,ff,0,0,0,ff,aa,8,0,Normal
1478191031,02a0,8,60,0,83,1d,96,2,bd,0,Normal
1478191031,018f,8,fe,3b,0,0,0,3c,0,0,Normal
1478191031,260,8,19,22,22,30,ff,8f,72,3c,Normal
1478191031,316,8,5,22,70,9,22,20,0,75,Normal
1478191031,329,8,dc,b7,7e,14,11,20,0,14,Normal
1478191031,545,8,d8,56,0,85,0,0,0,0,Normal
1478191031,690,8,0,0,1,0,a0,2,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,02c0,8,15,0,0,0,0,0,0,0,Normal
1478191031,05f0,2,1,0,Normal,,,,,,
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,2,8,0,0,0,0,0,7,5,9a,Normal
1478191031,153,8,0,21,10,ff,0,ff,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,130,8,7,80,0,ff,35,80,5,83,Normal
1478191031,131,8,fb,7f,0,0,1f,7f,5,40,Normal
1478191031,140,8,0,0,0,0,4,0,25,e2,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,043f,8,0,40,60,ff,70,aa,8,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,02c0,8,15,0,0,0,0,0,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,430,8,0,0,0,0,0,0,0,0,Normal
1478191031,04b1,8,0,0,0,0,0,0,0,0,Normal
1478191031,00a0,8,5d,81,70,9,0,1f,2,0,Normal
1478191031,370,8,0,20,0,0,0,0,0,0,Normal
1478191031,350,8,5,20,14,68,73,0,0,2a,Normal
1478191031,316,8,5,22,70,9,22,20,0,75,Normal
1478191031,018f,8,fe,3b,0,0,0,3c,0,0,Normal
1478191031,02a0,8,20,0,83,1d,96,2,bd,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,329,8,dc,b7,7e,14,11,20,0,14,Normal
1478191031,043f,8,0,40,60,ff,70,aa,8,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,440,8,ff,0,0,0,ff,aa,8,0,Normal
1478191031,545,8,d8,0,0,85,0,0,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,02c0,8,15,0,0,0,0,0,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,2,8,0,0,0,0,0,8,7,3,Normal
1478191031,153,8,0,21,10,ff,0,ff,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,130,8,0b,80,0,ff,2e,80,7,9a,Normal
1478191031,131,8,9,80,0,0,27,7f,7,44,Normal
1478191031,140,8,0,0,0,0,4,0f,27,7b,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,043f,8,0,40,60,ff,70,ab,8,0,Normal
1478191031,370,8,0,20,0,0,0,0,0,0,Normal
1478191031,440,8,ff,0,0,0,ff,ab,8,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,350,8,5,20,24,68,72,0,0,1b,Normal
1478191031,316,8,5,22,70,9,22,20,0,75,Normal
1478191031,018f,8,fe,3b,0,0,0,3c,0,0,Normal
1478191031,260,8,19,22,22,30,ff,8f,70,2d,Normal
1478191031,02a0,8,40,0,83,1d,96,2,bd,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,329,8,dc,b7,7e,14,11,20,0,14,Normal
1478191031,04f0,8,0,0,0,80,0,67,d1,13,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,545,8,d8,0,0,84,0,0,0,0,Normal
1478191031,02c0,8,15,0,0,0,0,0,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,05a0,8,0,0,0,0,0,0,0,0,Normal
1478191031,05a2,8,5,0,a5,1,0,0,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,430,8,0,0,0,0,0,0,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,04b1,8,0,0,0,0,0,0,0,0,Normal
1478191031,01f1,8,8,0,0,0,0,0,0,0,Normal
1478191031,153,8,0,21,10,ff,0,ff,0,0,Normal
1478191031,2,8,0,0,0,0,0,8,8,b8,Normal
1478191031,440,8,ff,0,0,0,ff,ab,8,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,02c0,8,15,0,0,0,0,0,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,2,8,0,0,0,0,0,8,9,a5,Normal
1478191031,153,8,0,21,10,ff,0,ff,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,130,8,10,80,0,ff,fa,7f,9,4f,Normal
1478191031,131,8,5,80,0,0,1f,7f,9,7d,Normal
1478191031,140,8,0,0,0,0,8,5,29,15,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,043f,8,0,40,60,ff,70,ab,8,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,370,8,0,20,0,0,0,0,0,0,Normal
1478191031,350,8,5,20,44,68,73,0,0,7a,Normal
1478191031,440,8,ff,0,0,0,ff,ab,8,0,Normal
1478191031,018f,8,fe,3b,0,0,0,3c,0,0,Normal
1478191031,260,8,19,22,22,30,ff,8f,70,0b,Normal
1478191031,02a0,8,0,0,83,1d,96,2,bd,0,Normal
1478191031,04f0,8,0,0,0,80,0,67,d1,13,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,02c0,8,15,0,0,0,0,0,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,05f0,2,1,0,Normal,,,,,,
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,430,8,0,0,0,0,0,0,0,0,Normal
1478191031,04b1,8,0,0,0,0,0,0,0,0,Normal
1478191031,01f1,8,8,0,0,0,0,0,0,0,Normal
1478191031,153,8,0,21,10,ff,0,ff,0,0,Normal
1478191031,2,8,0,0,0,0,0,8,0a,82,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,130,8,11,80,0,ff,0f,80,0a,75,Normal
1478191031,131,8,5,80,0,0,2d,7f,0a,71,Normal
1478191031,140,8,0,0,0,0,0a,12,2a,7c,Normal
1478191031,370,8,0,20,0,0,0,0,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,02c0,8,15,0,0,0,0,0,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,2,8,0,0,0,0,0,8,0b,9f,Normal
1478191031,153,8,0,21,10,ff,0,ff,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,130,8,11,80,0,ff,24,80,0b,d8,Normal
1478191031,131,8,0,80,0,0,40,7f,0b,8d,Normal
1478191031,140,8,0,0,0,0,0c,14,2b,d1,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,043f,8,0,40,60,ff,70,a8,8,0,Normal
1478191031,370,8,0,20,0,0,0,0,0,0,Normal
1478191031,440,8,ff,0,0,0,ff,a8,8,0,Normal
1478191031,350,8,5,20,64,68,73,0,0,5a,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,5,22,64,9,22,20,0,75,Normal
1478191031,018f,8,fe,3b,0,0,0,3c,0,0,Normal
1478191031,260,8,19,22,23,30,ff,8f,75,27,Normal
1478191031,02a0,8,40,0,83,1d,96,2,bd,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,329,8,0c,b7,7e,14,11,20,0,14,Normal
1478191031,04f0,8,0,0,0,80,0,67,d1,13,Normal
1478191031,545,8,d8,0,0,86,0,0,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,02c0,8,15,0,0,0,0,0,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,430,8,0,0,0,0,0,0,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,04b1,8,0,0,0,0,0,0,0,0,Normal
1478191031,01f1,8,8,0,0,0,0,0,0,0,Normal
1478191031,153,8,0,21,10,ff,0,ff,0,0,Normal
1478191031,2,8,0,0,0,0,0,8,0c,cc,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,130,8,11,80,0,ff,28,80,0c,81,Normal
1478191031,131,8,0,80,0,0,46,7f,0c,db,Normal
1478191031,140,8,0,0,0,0,0e,33,2c,0d,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,370,8,0,20,0,0,0,0,0,0,Normal
1478191031,043f,8,0,40,60,ff,70,a7,8,0,Normal
1478191031,350,8,5,20,74,68,73,0,0,4a,Normal
1478191031,018f,8,fe,3b,0,0,0,3c,0,0,Normal
1478191031,260,8,19,22,23,30,ff,8f,75,38,Normal
1478191031,02a0,8,60,0,83,1d,96,2,bd,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,02c0,8,15,0,0,0,0,0,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,2,8,0,0,0,0,0,8,0d,d1,Normal
1478191031,153,8,0,21,10,ff,0,ff,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,130,8,0f,80,0,ff,21,80,0d,a7,Normal
1478191031,131,8,f7,7f,0,0,3e,7f,0d,ac,Normal
1478191031,140,8,0,0,0,0,10,2,2d,8c,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,043f,8,0,40,60,ff,70,a7,8,0,Normal
1478191031,370,8,0,20,0,0,0,0,0,0,Normal
1478191031,440,8,ff,0,0,0,ff,a7,8,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,350,8,5,20,84,68,72,0,0,bb,Normal
1478191031,018f,8,fe,3b,0,0,0,3c,0,0,Normal
1478191031,260,8,19,22,23,30,ff,8f,75,5,Normal
1478191031,02a0,8,0,0,83,1d,96,2,bd,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,02c0,8,15,0,0,0,0,0,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,430,8,0,0,0,0,0,0,0,0,Normal
1478191031,04b1,8,0,0,0,0,0,0,0,0,Normal
1478191031,01f1,8,8,0,0,0,0,0,0,0,Normal
1478191031,153,8,0,21,10,ff,0,ff,0,0,Normal
1478191031,2,8,0,0,0,0,0,8,0e,f6,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,130,8,9,80,0,ff,29,80,0e,5f,Normal
1478191031,131,8,e9,7f,0,0,39,7f,0e,b9,Normal
1478191031,140,8,0,0,0,0,12,0f,2e,93,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,370,8,0,20,0,0,0,0,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,350,8,5,20,94,68,73,0,0,aa,Normal
1478191031,316,8,5,22,68,9,22,20,0,75,Normal
1478191031,018f,8,fe,3b,0,0,0,3c,0,0,Normal
1478191031,260,8,19,22,23,30,ff,8f,75,16,Normal
1478191031,02a0,8,20,0,83,1d,96,2,bd,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,329,8,0c,b7,7e,14,11,20,0,14,Normal
1478191031,043f,8,0,40,60,ff,70,a6,8,0,Normal
1478191031,440,8,ff,0,0,0,ff,a6,8,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,545,8,d8,56,0,86,0,0,0,0,Normal
1478191031,690,8,0,0,1,0,a0,2,0,0,Normal
1478191031,02c0,8,15,0,0,0,0,0,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,05f0,2,1,0,Normal,,,,,,
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,2,8,0,0,0,0,0,8,0f,eb,Normal
1478191031,153,8,0,21,10,ff,0,ff,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,130,8,8,80,0,ff,3d,80,0f,1,Normal
1478191031,131,8,f7,7f,0,0,3d,7f,0f,1a,Normal
1478191031,140,8,0,0,0,0,14,13,2f,48,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,370,8,0,20,0,0,0,0,0,0,Normal
1478191031,043f,8,0,40,60,ff,70,a7,8,0,Normal
1478191031,440,8,ff,0,0,0,ff,a7,8,0,Normal
1478191031,350,8,5,20,a4,68,72,0,0,9b,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,018f,8,fe,3b,0,0,0,3c,0,0,Normal
1478191031,260,8,19,22,22,30,ff,8f,72,2b,Normal
1478191031,02a0,8,40,0,83,1d,96,2,bd,0,Normal
1478191031,316,8,5,22,68,9,22,20,0,75,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,329,8,0c,b7,7e,14,11,20,0,14,Normal
1478191031,04f0,8,0,0,0,80,0,67,d1,13,Normal
1478191031,545,8,d8,0,0,85,0,0,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,02c0,8,15,0,0,0,0,0,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,430,8,0,0,0,0,0,0,0,0,Normal
1478191031,00a0,8,5d,81,68,9,0,1f,2,0,Normal
1478191031,00a1,8,80,83,0,0,24,0,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,04b1,8,0,0,0,0,0,0,0,0,Normal
1478191031,01f1,8,8,0,0,0,0,0,0,0,Normal
1478191031,153,8,0,21,10,ff,0,ff,0,0,Normal
1478191031,2,8,0,0,0,0,0,8,0,50,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,043f,8,0,40,60,ff,70,ab,8,0,Normal
1478191031,370,8,0,20,0,0,0,0,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,130,8,0d,80,0,ff,49,80,0,c0,Normal
1478191031,131,8,0e,80,0,0,32,7f,0,8,Normal
1478191031,140,8,0,0,0,0,16,3,20,44,Normal
1478191031,018f,8,fe,3b,0,0,0,3c,0,0,Normal
1478191031,260,8,19,22,22,30,ff,8f,72,3c,Normal
1478191031,02a0,8,60,0,83,1d,96,2,bd,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,02c0,8,15,0,0,0,0,0,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,2,8,0,0,0,0,0,8,1,4d,Normal
1478191031,153,8,0,21,10,ff,0,ff,0,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,130,8,10,80,0,ff,37,80,1,c3,Normal
1478191031,131,8,0e,80,0,0,23,7f,1,82,Normal
1478191031,140,8,0,0,0,0,18,8,21,de,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,043f,8,0,40,60,ff,70,ac,8,0,Normal
1478191031,370,8,0,20,0,0,0,0,0,0,Normal
1478191031,440,8,ff,0,0,0,ff,ac,8,0,Normal
1478191031,316,8,45,29,24,ff,29,24,0,ff,Spoofing RPM guaze
1478191031,350,8,5,20,c4,68,73,0,0,fa,Normal
1478191031,018f,8,fe,3b,0,0,0,3c,0,0,Normal
1478191031,260,8,19,22,22,30,ff,8f,72,9,Normal
